"","Site","NetType","NetTypeRep","Rep","DebitL","PartType","Polymer","Count","PPML1","Salinity"
"256","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyethylene",NA,NA,"DTroisRivieres"
"257","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"258","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"259","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"260","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polystyrene",NA,NA,"DTroisRivieres"
"261","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"262","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"263","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"264","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"265","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"266","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"267","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"268","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"269","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"270","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"271","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"272","DTroisRivieres","Manta","Manta-1","1",234000,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"273","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyethylene",1,8.07884957182097,"DTroisRivieres"
"274","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"275","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"276","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"277","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polystyrene",1,8.07884957182097,"DTroisRivieres"
"278","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"279","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"280","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"281","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"282","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"283","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"284","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"285","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"286","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"287","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"288","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"289","DTroisRivieres","Manta","Manta-2","2",247560,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"290","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyethylene",NA,NA,"DTroisRivieres"
"291","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"292","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"293","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"294","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polystyrene",NA,NA,"DTroisRivieres"
"295","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"296","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"297","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"298","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"299","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"300","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"301","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"302","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"303","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"304","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"305","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"306","DTroisRivieres","Manta","Manta-3","3",235200,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"307","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyethylene",NA,NA,"DTroisRivieres"
"308","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"309","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"310","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"311","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polystyrene",NA,NA,"DTroisRivieres"
"312","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"313","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"314","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"315","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"316","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"317","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"318","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"319","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"320","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"321","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"322","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"323","DTroisRivieres","Polym","Polymer-1","1",146788,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"324","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyethylene",NA,NA,"DTroisRivieres"
"325","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"326","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"327","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"328","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polystyrene",2,25.757530916056,"DTroisRivieres"
"329","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"330","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"331","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"332","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"333","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"334","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"335","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"336","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"337","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"338","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"339","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"340","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"341","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyethylene",NA,NA,"DTroisRivieres"
"342","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyester",NA,NA,"DTroisRivieres"
"343","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polypropylene",NA,NA,"DTroisRivieres"
"344","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Nylon",NA,NA,"DTroisRivieres"
"345","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polystyrene",1,13.5555540493829,"DTroisRivieres"
"346","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"347","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"348","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"349","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"350","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"351","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"352","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyether urethane",NA,NA,"DTroisRivieres"
"353","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"354","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"355","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"356","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Polyethylacrylate",NA,NA,"DTroisRivieres"
"357","DTroisRivieres","Polym","Polymer-3","3",147541,"Sphere","Silicone",NA,NA,"DTroisRivieres"
"358","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyethylene",1,11.4958385064607,"EPortneuf"
"359","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyester",NA,NA,"EPortneuf"
"360","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polypropylene",NA,NA,"EPortneuf"
"361","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Nylon",NA,NA,"EPortneuf"
"362","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polystyrene",1,11.4958385064607,"EPortneuf"
"363","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"364","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"365","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"366","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"367","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"368","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"369","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"370","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"371","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"372","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"373","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"374","EPortneuf","Manta","Manta-1","1",173976,"Sphere","Silicone",NA,NA,"EPortneuf"
"375","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyethylene",NA,NA,"EPortneuf"
"376","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyester",NA,NA,"EPortneuf"
"377","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polypropylene",NA,NA,"EPortneuf"
"378","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Nylon",NA,NA,"EPortneuf"
"379","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polystyrene",NA,NA,"EPortneuf"
"380","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"381","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"382","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"383","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"384","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"385","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"386","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"387","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"388","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"389","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"390","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"391","EPortneuf","Manta","Manta-2","2",231936,"Sphere","Silicone",NA,NA,"EPortneuf"
"392","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyethylene",NA,NA,"EPortneuf"
"393","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyester",NA,NA,"EPortneuf"
"394","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polypropylene",NA,NA,"EPortneuf"
"395","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Nylon",NA,NA,"EPortneuf"
"396","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polystyrene",NA,NA,"EPortneuf"
"397","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"398","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"399","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"400","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"401","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"402","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"403","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"404","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"405","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"406","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"407","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"408","EPortneuf","Manta","Manta-3","3",215184,"Sphere","Silicone",NA,NA,"EPortneuf"
"409","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyethylene",NA,NA,"EPortneuf"
"410","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyester",NA,NA,"EPortneuf"
"411","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polypropylene",3,54.9777798139918,"EPortneuf"
"412","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Nylon",NA,NA,"EPortneuf"
"413","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polystyrene",NA,NA,"EPortneuf"
"414","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"415","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"416","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"417","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"418","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"419","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"420","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"421","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"422","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"423","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"424","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"425","EPortneuf","Polym","Polymer-1","1",109135,"Sphere","Silicone",NA,NA,"EPortneuf"
"426","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyethylene",NA,NA,"EPortneuf"
"427","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyester",NA,NA,"EPortneuf"
"428","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polypropylene",NA,NA,"EPortneuf"
"429","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Nylon",NA,NA,"EPortneuf"
"430","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polystyrene",NA,NA,"EPortneuf"
"431","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"432","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"433","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"434","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"435","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"436","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"437","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"438","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"439","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"440","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"441","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"442","EPortneuf","Polym","Polymer-2","2",145493,"Sphere","Silicone",NA,NA,"EPortneuf"
"443","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyethylene",NA,NA,"EPortneuf"
"444","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyester",NA,NA,"EPortneuf"
"445","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polypropylene",NA,NA,"EPortneuf"
"446","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Nylon",NA,NA,"EPortneuf"
"447","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polystyrene",NA,NA,"EPortneuf"
"448","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"449","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyvinyl acetate",NA,NA,"EPortneuf"
"450","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyvinyl acrylate",NA,NA,"EPortneuf"
"451","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"452","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyacrylonitrile",NA,NA,"EPortneuf"
"453","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"454","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyether urethane",NA,NA,"EPortneuf"
"455","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyvinyl Chloride",NA,NA,"EPortneuf"
"456","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Poly(chloroprene)",NA,NA,"EPortneuf"
"457","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"458","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Polyethylacrylate",NA,NA,"EPortneuf"
"459","EPortneuf","Polym","Polymer-3","3",134985,"Sphere","Silicone",NA,NA,"EPortneuf"
"460","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyethylene",NA,NA,"FQuebec"
"461","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyester",NA,NA,"FQuebec"
"462","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polypropylene",NA,NA,"FQuebec"
"463","FQuebec","Manta","Manta-1","1",261552,"Sphere","Nylon",NA,NA,"FQuebec"
"464","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polystyrene",1,7.64666299626843,"FQuebec"
"465","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"466","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyvinyl acetate",NA,NA,"FQuebec"
"467","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyvinyl acrylate",NA,NA,"FQuebec"
"468","FQuebec","Manta","Manta-1","1",261552,"Sphere","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"469","FQuebec","Manta","Manta-1","1",261552,"Sphere","Polyacrylonitrile",NA,NA,"FQuebec"
"470","FQuebec","Manta","Manta-1","1",261552,"Sphere","Ethylene vinyl acetate",NA,NA,"FQuebec"
